"HULUL","Humulus lupulus var. lupuloides"
"HULUN","Humulus lupulus var. neomexicanus"
"HULUP","Humulus lupulus var. pubescens"
"HUTE2","Hunzikeria texana"
"HUAP","Huperzia appalachiana"
"HUBA","Huperzia Ãbartleyi"
"HUBU","Huperzia Ãbuttersii"
"HUDI","Huperzia dichotoma"
"HUHA","Huperzia haleakalae"
"HULU2","Huperzia lucidula"
"HUMI","Huperzia miyoshiana"
"HUOC","Huperzia occidentalis"
"HUPO2","Huperzia porophila"
"HUSE","Huperzia selago"
"HUSED","Huperzia selago var. densa"
"HUSES","Huperzia selago var. selago"
"HUCR","Hura crepitans"
"HYAT","Hybanthus attenuatus"
"HYCO6","Hybanthus concolor"
"HYLI3","Hybanthus linearifolius"
"HYVE","Hybanthus verticillatus"
"HYAR","Hydrangea arborescens"
"HYCI3","Hydrangea cinerea"
"HYQU3","Hydrangea quercifolia"
"HYRA6","Hydrangea radiata"
"HYCA","Hydrastis canadensis"
"HYAM","Hydrocotyle americana"
"HYBO","Hydrocotyle bonariensis"
"HYPR10","Hydrocotyle prolifera"
"HYRA","Hydrocotyle ranunculoides"
"HYUM","Hydrocotyle umbellata"
"HYVE2","Hydrocotyle verticillata"
"HYVEF","Hydrocotyle verticillata var. fetherstoniana"
"HYVEV","Hydrocotyle verticillata var. verticillata"
"HYCO7","Hydrolea corymbosa"
"HYOV","Hydrolea ovata"
"HYQU","Hydrolea quadrivalvis"
"HYSP","Hydrolea spinosa"
"HYUN","Hydrolea uniflora"
"HYAP","Hydrophyllum appendiculatum"
"HYBR11","Hydrophyllum brownei"
"HYCA3","Hydrophyllum canadense"
"HYCA4","Hydrophyllum capitatum"
"HYCAA","Hydrophyllum capitatum var. alpinum"
"HYCAC","Hydrophyllum capitatum var. capitatum"
"HYCAT","Hydrophyllum capitatum var. thompsonii"
"HYFE","Hydrophyllum fendleri"
"HYFEA","Hydrophyllum fendleri var. albifrons"
"HYFEF","Hydrophyllum fendleri var. fendleri"
"HYMA","Hydrophyllum macrophyllum"
"HYOC","Hydrophyllum occidentale"
"HYTE","Hydrophyllum tenuipes"
"HYVI","Hydrophyllum virginianum"
"HYVIA","Hydrophyllum virginianum var. atranthum"
"HYVIV","Hydrophyllum virginianum var. virginianum"
"HYCO9","Hygrophila costata"
"HYLA","Hygrophila lacustris"
"HYTE9","Hylotelephium telephioides"
"HYAM2","Hymenachne amplexicaulis"
"HYCA9","Hymenocallis caroliniana"
"HYCH","Hymenocallis choctawensis"
"HYDU","Hymenocallis duvalensis"
"HYFL3","Hymenocallis floridana"
"HYFR4","Hymenocallis franklinensis"
"HYGA2","Hymenocallis galvestonensis"
"HYGH","Hymenocallis gholsonii"
"HYGO2","Hymenocallis godfreyi"
"HYHE2","Hymenocallis henryae"
"HYLA5","Hymenocallis latifolia"
"HYLI","Hymenocallis liriosme"
"HYPA4","Hymenocallis palmeri"
"HYPU3","Hymenocallis punta-gordensis"
"HYRO2","Hymenocallis rotata"
"HYMO","Hymenoclea monogyra"
"HYSA","Hymenoclea salsola"
"HYSAF","Hymenoclea salsola var. fasciculata"
"HYSAP","Hymenoclea salsola var. pentalepis"
"HYSAS","Hymenoclea salsola var. salsola"
"HYSA2","Hymenoclea sandersonii"
"HYAR3","Hymenopappus artemisiifolius"
"HYARA","Hymenopappus artemisiifolius var. artemisiifolius"
"HYARR2","Hymenopappus artemisiifolius var. riograndensis"
"HYBI","Hymenopappus biennis"
"HYCA18","Hymenopappus carrizoanus"
"HYFI","Hymenopappus filifolius"
"HYFIC","Hymenopappus filifolius var. cinereus"
"HYFIE","Hymenopappus filifolius var. eriopodus"
"HYFIF","Hymenopappus filifolius var. filifolius"
"HYFII","Hymenopappus filifolius var. idahoensis"
"HYFIL","Hymenopappus filifolius var. lugens"
"HYFIL2","Hymenopappus filifolius var. luteus"
"HYFIM","Hymenopappus filifolius var. megacephalus"
"HYFIN","Hymenopappus filifolius var. nanus"
"HYFIN2","Hymenopappus filifolius var. nudipes"
"HYFIP2","Hymenopappus filifolius var. parvulus"
"HYFIP","Hymenopappus filifolius var. pauciflorus"
"HYFIP3","Hymenopappus filifolius var. polycephalus"
"HYFIT","Hymenopappus filifolius var. tomentosus"
"HYFL","Hymenopappus flavescens"
"HYFLC","Hymenopappus flavescens var. canotomentosus"
"HYFLF","Hymenopappus flavescens var. flavescens"
"HYME","Hymenopappus mexicanus"
"HYNE","Hymenopappus newberryi"
"HYRA2","Hymenopappus radiatus"
"HYSC","Hymenopappus scabiosaeus"
"HYSCC","Hymenopappus scabiosaeus var. corymbosus"
"HYSCS","Hymenopappus scabiosaeus var. scabiosaeus"
"HYTE2","Hymenopappus tenuifolius"
"HYTA3","Hymenophyllum tayloriae"
"HYTU2","Hymenophyllum tunbrigense"
"HYLO","Hymenothrix loomisii"
"HYWI","Hymenothrix wislizeni"
"HYWR","Hymenothrix wrightii"
"HYAM8","Hymenoxys ambigens"
"HYAMA","Hymenoxys ambigens var. ambigens"
"HYAMF","Hymenoxys ambigens var. floribunda"
"HYAMN","Hymenoxys ambigens var. neomexicana"
"HYBI2","Hymenoxys bigelovii"
"HYBR7","Hymenoxys brachyactis"
"HYCO2","Hymenoxys cooperi"
"HYCOC","Hymenoxys cooperi var. canescens"
"HYCOC2","Hymenoxys cooperi var. cooperi"
"HYHE","Hymenoxys helenioides"
"HYHO","Hymenoxys hoopesii"
"HYJA","Hymenoxys jamesii"
"HYLA7","Hymenoxys lapidicola"
"HYLE","Hymenoxys lemmonii"
"HYOD","Hymenoxys odorata"
"HYPE2","Hymenoxys perpygmaea"
"HYQU2","Hymenoxys quinquesquamata"
"HYRI","Hymenoxys richardsonii"
"HYRIF","Hymenoxys richardsonii var. floribunda"
"HYRIR","Hymenoxys richardsonii var. richardsonii"
"HYRU","Hymenoxys rusbyi"
"HYSU","Hymenoxys subintegra"
"HYTE5","Hymenoxys texana"
"HYVA","Hymenoxys vaseyi"
"HYTR","Hypelate trifoliata"
"HYAD","Hypericum adpressum"
"HYAN2","Hypericum anagalloides"
"HYAS80","Hypericum ascyron"
"HYBO2","Hypericum boreale"
"HYBR3","Hypericum brachyphyllum"
"HYBU","Hypericum buckleii"
"HYCA7","Hypericum canadense"
"HYCH2","Hypericum chapmanii"
"HYCI","Hypericum cistifolium"
"HYCO3","Hypericum concinnum"
"HYCR3","Hypericum crux-andreae"
"HYCU","Hypericum cumulicola"
"HYDE","Hypericum densiflorum"
"HYDE2","Hypericum denticulatum"
"HYDI2","Hypericum dissimulatum"
"HYDO","Hypericum dolabriforme"
"HYDR","Hypericum drummondii"
"HYED","Hypericum edisonianum"
"HYEL","Hypericum ellipticum"
"HYEX","Hypericum exile"
"HYFA","Hypericum fasciculatum"
"HYFR","Hypericum frondosum"
"HYGA","Hypericum galioides"
"HYGE","Hypericum gentianoides"
"HYGR3","Hypericum graveolens"
"HYGY","Hypericum gymnanthum"
"HYHA","Hypericum harperi"
"HYHY","Hypericum hypericoides"
"HYHYH","Hypericum hypericoides ssp. hypericoides"
"HYHYM","Hypericum hypericoides ssp. multicaule"
"HYKA","Hypericum kalmianum"
"HYLI4","Hypericum lissophloeus"
"HYLL","Hypericum lloydii"
"HYLO2","Hypericum lobocarpum"
"HYMA2","Hypericum majus"
"HYMI4","Hypericum microsepalum"
"HYMI","Hypericum mitchellianum"
"HYMO2","Hypericum Ãmoserianum"
"HYMU","Hypericum mutilum"
"HYMY","Hypericum myrtifolium"
"HYNI3","Hypericum nitidum"
"HYNU","Hypericum nudiflorum"
"HYPA2","Hypericum pauciflorum"
"HYPR","Hypericum prolificum"
"HYPS","Hypericum pseudomaculatum"
"HYPU","Hypericum punctatum"
"HYSC5","Hypericum scouleri"
"HYSCN","Hypericum scouleri ssp. nortoniae"
"HYSCS2","Hypericum scouleri ssp. scouleri"
"HYSE","Hypericum setosum"
"HYSP2","Hypericum sphaerocarpum"
"HYSU2","Hypericum suffruticosum"
"HYTE11","Hypericum tenuifolium"
"HYTE4","Hypericum tetrapetalum"
"HYVI6","Hypericum virgatum"
"HYRE2","Hypolepis repens"
"HYCU5","Hypoxis curtissii"
"HYHI2","Hypoxis hirsuta"
"HYJU","Hypoxis juncea"
"HYME2","Hypoxis mexicana"
"HYRI2","Hypoxis rigida"
"HYSE2","Hypoxis sessilis"
"HYWR3","Hypoxis wrightii"
"HYAL","Hyptis alata"
"HYEM","Hyptis emoryi"
"HYSP4","Hyptis spicigera"
"HYVE4","Hyptis verticillata"
"IBLI","Ibervillea lindheimeri"
"IBTE2","Ibervillea tenuisecta"
"IDSC","Idahoa scapigera"
"ILAM","Ilex ambigua"
"ILAM2","Ilex amelanchier"
"ILAT","Ilex Ãattenuata"
"ILCA","Ilex cassine"
"ILCAC","Ilex cassine var. cassine"
"ILCAL","Ilex cassine var. latifolia"
"ILCO2","Ilex collina"
"ILCO","Ilex coriacea"
"ILCU3","Ilex cuthbertii"
"ILDE","Ilex decidua"
"ILGL","Ilex glabra"
"ILKR","Ilex krugiana"
"ILLA","Ilex laevigata"
"ILLO","Ilex longipes"
"ILMO","Ilex montana"
"ILMU","Ilex mucronata"
"ILMY","Ilex myrtifolia"
"ILOP","Ilex opaca"
"ILOPA","Ilex opaca var. arenicola"
"ILOPO","Ilex opaca var. opaca"
"ILVE","Ilex verticillata"
"ILVO","Ilex vomitoria"
"ILBA","Iliamna bakeri"
"ILCR","Iliamna crandallii"
"ILGR","Iliamna grandiflora"
"ILLA2","Iliamna latibracteata"
"ILLO2","Iliamna longisepala"
"ILRI","Iliamna rivularis"
"ILRID","Iliamna rivularis var. diversa"
"ILRIR","Iliamna rivularis var. rivularis"
"ILFL","Illicium floridanum"
"ILPA","Illicium parviflorum"
"IMAU","Impatiens aurella"
"IMCA","Impatiens capensis"
"IMEC2","Impatiens ecornuta"
"IMNO","Impatiens noli-tangere"
"IMPA","Impatiens pallida"
"IMBR2","Imperata brevifolia"
"INCA","Indigofera caroliniana"
"INLI","Indigofera lindheimeriana"
"INMI","Indigofera miniata"
"INOX","Indigofera oxycarpa"
"INSP","Indigofera sphaerocarpa"
"INSU","Indigofera suffruticosa"
"IOPI","Iodanthus pinnatifidus"
"IOAL","Ionactis alpina"
"IOCA2","Ionactis caelestis"
"IOEL","Ionactis elegans"
"IOLI2","Ionactis linariifolius"
"IOST","Ionactis stenomeres"
"IOUT","Ionopsis utricularioides"
"IPAL","Ipomoea alba"
"IPBA","Ipomoea barbatisepala"
"IPCA2","Ipomoea capillacea"
"IPCA3","Ipomoea cardiophylla"
"IPCO8","Ipomoea cordatotriloba"
"IPCOC2","Ipomoea cordatotriloba var. cordatotriloba"
"IPCOT","Ipomoea cordatotriloba var. torreyana"
"IPCO2","Ipomoea costellata"
"IPCR","Ipomoea cristulata"
"IPDU","Ipomoea dumetorum"
"IPHE2","Ipomoea hederifolia"
"IPIM","Ipomoea imperati"
"IPLA","Ipomoea lacunosa"
"IPLE","Ipomoea leptophylla"
"IPLE4","Ipomoea Ãleucantha"
"IPLI","Ipomoea lindheimeri"
"IPLO","Ipomoea longifolia"
"IPMA","Ipomoea macrorhiza"
"IPME","Ipomoea meyeri"
"IPMI","Ipomoea microdactyla"
"IPMU2","Ipomoea Ãmultifida"
"IPNI","Ipomoea nil"
"IPPA","Ipomoea pandurata"
"IPPE","Ipomoea pes-caprae"
"IPPEB","Ipomoea pes-caprae ssp. brasiliensis"
"IPPL","Ipomoea plummerae"
"IPPU3","Ipomoea pubescens"
"IPRU","Ipomoea rupicola"
"IPSA","Ipomoea sagittata"
"IPSH","Ipomoea shumardiana"
"IPTE","Ipomoea tenuiloba"
"IPTEL","Ipomoea tenuiloba var. lemmonii"
"IPTET","Ipomoea tenuiloba var. tenuiloba"
"IPTE2","Ipomoea tenuissima"
"IPTE5","Ipomoea ternifolia"
"IPTEL3","Ipomoea ternifolia var. leptotoma"
"IPTH","Ipomoea thurberi"
"IPVI","Ipomoea violacea"
"IPAG","Ipomopsis aggregata"
"IPAGA3","Ipomopsis aggregata ssp. aggregata"
"IPAGA2","Ipomopsis aggregata ssp. attenuata"
"IPAGB","Ipomopsis aggregata ssp. bridgesii"
"IPAGC","Ipomopsis aggregata ssp. candida"
"IPAGC2","Ipomopsis aggregata ssp. collina"
"IPAGF","Ipomopsis aggregata ssp. formosissima"
"IPAGW","Ipomopsis aggregata ssp. weberi"
"IPAR2","Ipomopsis arizonica"
"IPCO5","Ipomopsis congesta"
"IPCOC3","Ipomopsis congesta ssp. congesta"
"IPCOC","Ipomopsis congesta ssp. crebrifolia"
"IPCOF","Ipomopsis congesta ssp. frutescens"
"IPCOM","Ipomopsis congesta ssp. montana"
"IPCON","Ipomopsis congesta ssp. nevadensis"
"IPCOP","Ipomopsis congesta ssp. palmifrons"
"IPCOP2","Ipomopsis congesta ssp. pseudotypica"
"IPCOV","Ipomopsis congesta ssp. viridis"
"IPEF","Ipomopsis effusa"
"IPGL","Ipomopsis globularis"
"IPGU","Ipomopsis gunnisonii"
"IPHA","Ipomopsis havardii"
"IPLA2","Ipomopsis laxiflora"
"IPLO2","Ipomopsis longiflora"
"IPLOA","Ipomopsis longiflora ssp. australis"
"IPLOL","Ipomopsis longiflora ssp. longiflora"
"IPLON","Ipomopsis longiflora ssp. neomexicana"
"IPMA2","Ipomopsis macombii"
"IPMA4","Ipomopsis macrosiphon"
"IPMI2","Ipomopsis minutiflora"
"IPMU3","Ipomopsis multiflora"
"IPPI","Ipomopsis pinnata"
"IPPO","Ipomopsis polyantha"
"IPPO2","Ipomopsis polycladon"
"IPPU4","Ipomopsis pumila"
"IPRA","Ipomopsis ramosa"
"IPRO","Ipomopsis roseata"
"IPRU2","Ipomopsis rubra"
"IPSA2","Ipomopsis sancti-spiritus"
"IPSP","Ipomopsis spicata"
"IPSPC","Ipomopsis spicata ssp. capitata"
"IPSPO2","Ipomopsis spicata ssp. orchidacea"
"IPSPC2","Ipomopsis spicata ssp. orchidacea var. cephaloidea"
"IPSPO3","Ipomopsis spicata ssp. orchidacea var. orchidacea"
"IPSPR3","Ipomopsis spicata ssp. robruthii"
"IPSPS","Ipomopsis spicata ssp. spicata"
"IPSPT","Ipomopsis spicata ssp. tridactyla"
"IPTE3","Ipomopsis tenuifolia"
"IPTE4","Ipomopsis tenuituba"
"IPTEL2","Ipomopsis tenuituba ssp. latiloba"
"IPTET2","Ipomopsis tenuituba ssp. tenuituba"
"IPTH2","Ipomopsis thurberi"
"IPWR2","Ipomopsis wrightii"
"IRDI","Iresine diffusa"
"IRHE","Iresine heterophylla"
"IRLE","Iresine leptoclada"
"IRPA","Iresine palmeri"
"IRRH","Iresine rhizomatosa"
"IRBR","Iris bracteata"
"IRBR2","Iris brevicaulis"
"IRCH","Iris chrysophylla"
"IRCR","Iris cristata"
"IRDO","Iris douglasiana"
"IRFE","Iris fernaldii"
"IRFU","Iris fulva"
"IRGI","Iris giganticaerulea"
"IRHA","Iris hartwegii"
"IRHAA","Iris hartwegii ssp. australis"
"IRHAC","Iris hartwegii ssp. columbiana"
"IRHAH","Iris hartwegii ssp. hartwegii"
"IRHAP","Iris hartwegii ssp. pinetorum"
"IRHE2","Iris hexagona"
"IRHEF","Iris hexagona var. flexicaulis"
"IRHEH","Iris hexagona var. hexagona"
"IRHES","Iris hexagona var. savannarum"
"IRIN","Iris innominata"
"IRLA","Iris lacustris"
"IRMA","Iris macrosiphon"
"IRMI","Iris missouriensis"
"IRMU","Iris munzii"
"IRNE","Iris Ãnelsonii"
"IRPR","Iris prismatica"
"IRPU","Iris purdyi"
"IRRO","Iris Ãrobusta"
"IRSE","Iris setosa"
"IRSEC","Iris setosa var. canadensis"
"IRTE","Iris tenax"
"IRTEK2","Iris tenax ssp. klamathensis"
"IRTET","Iris tenax ssp. tenax"
"IRTE2","Iris tenuis"
"IRTE3","Iris tenuissima"
"IRTEP","Iris tenuissima ssp. purdyiformis"
"IRTET2","Iris tenuissima ssp. tenuissima"
"IRTH","Iris thompsonii"
"IRTR","Iris tridentata"
"IRVE","Iris verna"
"IRVES","Iris verna var. smalliana"
"IRVEV","Iris verna var. verna"
"IRVE2","Iris versicolor"
"IRVI","Iris virginica"
"IRVIS","Iris virginica var. shrevei"
"IRVIV","Iris virginica var. virginica"
"ISAC2","Isocoma acradenia"
"ISACA2","Isocoma acradenia var. acradenia"
"ISACB","Isocoma acradenia var. bracteosa"
"ISACE2","Isocoma acradenia var. eremophila"
"ISAR2","Isocoma arguta"
"ISAZ","Isocoma azteca"
"ISCO","Isocoma coronopifolia"
"ISDR","Isocoma drummondii"
"ISHU","Isocoma humilis"
"ISME5","Isocoma menziesii"
"ISMED","Isocoma menziesii var. decumbens"
"ISMED2","Isocoma menziesii var. diabolica"
"ISMEM","Isocoma menziesii var. menziesii"
"ISMES","Isocoma menziesii var. sedoides"
"ISMEV","Isocoma menziesii var. vernonioides"
"ISPL","Isocoma pluriflora"
"ISRU2","Isocoma rusbyi"
"ISTE2","Isocoma tenuisecta"
"ISAC","Isoetes acadiensis"
"ISAL4","Isoetes Ãaltonharvillii"
"ISAP","Isoetes appalachiana"
"ISBO","Isoetes bolanderi"
"ISBO2","Isoetes boomii"
"ISBR5","Isoetes Ãbrittonii"
"ISBR8","Isoetes Ãbruntonii"
"ISBU","Isoetes butleri"
"ISDO","Isoetes Ãdodgei"
"ISEA","Isoetes Ãeatonii"
"ISEC3","Isoetes Ãechtuckeri"
"ISEN","Isoetes engelmannii"
"ISFA","Isoetes Ãfairbrothersii"
"ISFL","Isoetes flaccida"
"ISFLA","Isoetes flaccida var. alata"
"ISFLC","Isoetes flaccida var. chapmanii"
"ISFLF","Isoetes flaccida var. flaccida"
"ISFO","Isoetes Ãfoveolata"
"ISGE","Isoetes georgiana"
"ISHA4","Isoetes Ãharveyi"
"ISHE2","Isoetes Ãherb-wagneri"
"ISHE","Isoetes Ãheterospora"
"ISHI2","Isoetes Ãhickeyi"
"ISHO","Isoetes howellii"
"ISHY","Isoetes hyemalis"
"ISJU2","Isoetes junciformis"
"ISLA","Isoetes lacustris"
"ISLI","Isoetes lithophila"
"ISLO","Isoetes louisianensis"
"ISMA","Isoetes macrospora"
"ISMA3","Isoetes maritima"
"ISMA7","Isoetes mattaponica"
"ISME","Isoetes melanopoda"
"ISME3","Isoetes melanospora"
"ISMI3","Isoetes microvela"
"ISMI4","Isoetes minima"
"ISNU","Isoetes nuttallii"
"ISOC","Isoetes occidentalis"
"ISOR","Isoetes orcuttii"
"ISPI","Isoetes piedmontana"
"ISPR","Isoetes prototypus"
"ISRI","Isoetes riparia"
"ISRIA","Isoetes riparia var. amesii"
"ISRIR","Isoetes riparia var. riparia"
"ISSA","Isoetes saccharata"
"ISTE","Isoetes tegetiformans"
"ISTE5","Isoetes tenella"
"ISTE6","Isoetes tennesseensis"
"ISTU","Isoetes tuckermanii"
"ISVA2","Isoetes valida"
"ISVI","Isoetes virginica"
"ISCA6","Isolepis carinata"
"ISCE","Isolepis cernua"
"ISMO2","Isolepis molesta"
"ISME2","Isotria medeoloides"
"ISVE","Isotria verticillata"
"ITVI","Itea virginica"
"IVAN","Iva angustifolia"
"IVAN2","Iva annua"
"IVANA","Iva annua var. annua"
"IVANC","Iva annua var. caudata"
"IVANM","Iva annua var. macrocarpa"
"IVAS","Iva asperifolia"
"IVAX","Iva axillaris"
"IVFR","Iva frutescens"
"IVFRF","Iva frutescens ssp. frutescens"
"IVFRO2","Iva frutescens ssp. oraria"
"IVHA","Iva hayesiana"
"IVIM","Iva imbricata"
"IVMI","Iva microcephala"
"IVTE","Iva texensis"
"IVAP","Ivesia aperta"
"IVAPA","Ivesia aperta var. aperta"
"IVAPC","Ivesia aperta var. canina"
"IVAR","Ivesia argyrocoma"
"IVAR2","Ivesia arizonica"
"IVARA","Ivesia arizonica var. arizonica"
"IVARS","Ivesia arizonica var. saxosa"
"IVBA","Ivesia baileyi"
"IVBAB","Ivesia baileyi var. baileyi"
"IVBAB2","Ivesia baileyi var. beneolens"
"IVBAS","Ivesia baileyi var. setosa"
"IVCA","Ivesia callida"
"IVCA2","Ivesia campestris"
"IVCR","Ivesia cryptocaulis"
"IVGO","Ivesia gordonii"
"IVJA","Ivesia jaegeri"
"IVKI","Ivesia kingii"
"IVLO","Ivesia longibracteata"
"IVLY","Ivesia lycopodioides"
"IVLYL","Ivesia lycopodioides ssp. lycopodioides"
"IVLYM","Ivesia lycopodioides ssp. megalopetala"
"IVLYS","Ivesia lycopodioides ssp. scandularis"
"IVMU","Ivesia muirii"
"IVMU2","Ivesia multifoliolata"
"IVPA","Ivesia paniculata"
"IVPA2","Ivesia patellifera"
"IVPI","Ivesia pickeringii"
"IVPI2","Ivesia pityocharis"
"IVPY","Ivesia pygmaea"
"IVRH","Ivesia rhypara"
"IVRHR","Ivesia rhypara var. rhypara"
"IVRHS","Ivesia rhypara var. shellyi"
"IVSA","Ivesia sabulosa"
"IVSA2","Ivesia santolinoides"
"IVSA3","Ivesia saxosa"
"IVSE","Ivesia sericoleuca"
"IVSH","Ivesia shockleyi"
"IVSHO","Ivesia shockleyi var. ostleri"
"IVSHS","Ivesia shockleyi var. shockleyi"
"IVTW","Ivesia tweedyi"
"IVUN","Ivesia unguiculata"
"IVUT","Ivesia utahensis"
"IVWE","Ivesia webberi"
"JACU4","Jacquemontia curtissii"
"JAHA","Jacquemontia havanensis"
"JAPE","Jacquemontia pentanthos"
"JAPR","Jacquemontia pringlei"
"JARE","Jacquemontia reclinata"
"JATA","Jacquemontia tamnifolia"
"JAAR2","Jacquinia armillaris"
"JAKE","Jacquinia keyensis"
"JAPR2","Jaltomata procumbens"
"JAAM","Jamesia americana"
"JAAMA","Jamesia americana var. americana"
"JAAMM","Jamesia americana var. macrocalyx"
"JAAMR","Jamesia americana var. rosea"
"JAAMZ","Jamesia americana var. zionis"
"JATE2","Jamesia tetrapetala"
"JAAL","Jamesianthus alabamensis"
"JAGR","Janusia gracilis"
"JACA2","Jatropha cardiophylla"
"JACA3","Jatropha cathartica"
"JACI","Jatropha cinerea"
"JACU","Jatropha cuneata"
"JADI","Jatropha dioica"
"JADID","Jatropha dioica var. dioica"
"JADIG","Jatropha dioica var. graminea"
"JAGO","Jatropha gossypiifolia"
"JAGOG","Jatropha gossypiifolia var. gossypiifolia"
"JAMA","Jatropha macrorhiza"
"JAMAS","Jatropha macrorhiza var. septemfida"
"JACA4","Jaumea carnosa"
"JEBR","Jefea brevifolia"
"JEDI","Jeffersonia diphylla"
"JERA","Jensia rammii"
"JEYO","Jensia yosemitana"
"JEHE","Jepsonia heterandra"
"JEMA","Jepsonia malvifolia"
"JEPA","Jepsonia parryi"
"JOCR","Johanneshowellia crateriorum"
"JOPU","Johanneshowellia puberula"
"JUCA","Juglans californica"
"JUCI","Juglans cinerea"
"JUHI","Juglans hindsii"
"JUMA","Juglans major"
"JUMI","Juglans microcarpa"
"JUMIM","Juglans microcarpa var. microcarpa"
"JUMIS","Juglans microcarpa var. stewartii"
"JUNI","Juglans nigra"
"JUAB","Juncus abortivus"
"JUAC","Juncus acuminatus"
"JUAC2","Juncus acutus"
"JUACL","Juncus acutus ssp. leopoldii"
"JUAL2","Juncus albescens"
"JUAL3","Juncus Ãalpiniformis"
"JUAL4","Juncus alpinoarticulatus"
"JUALN","Juncus alpinoarticulatus ssp. nodulosus"
"JUAM3","Juncus ambiguus"
"JUAN3","Juncus anthelatus"
"JUAR2","Juncus arcticus"
"JUARL","Juncus arcticus ssp. littoralis"
"JUAR4","Juncus articulatus"
"JUBI","Juncus biflorus"
"JUBI2","Juncus biglumis"
"JUBO","Juncus bolanderi"
"JUBR","Juncus brachycarpus"
"JUBR2","Juncus brachycephalus"
"JUBR3","Juncus brachyphyllus"
"JUBR4","Juncus brevicaudatus"
"JUBR10","Juncus breweri"
"JUBR5","Juncus bryoides"
"JUBU","Juncus bufonius"
"JUBUB","Juncus bufonius var. bufonius"
"JUBUC2","Juncus bufonius var. congestus"
"JUBUO","Juncus bufonius var. occidentalis"
"JUCA2","Juncus caesariensis"
"JUCA3","Juncus canadensis"
"JUCA4","Juncus capillaris"
"JUCA6","Juncus castaneus"
"JUCAC2","Juncus castaneus ssp. castaneus"
"JUCAC6","Juncus castaneus ssp. castaneus var. castaneus"
"JUCH","Juncus chlorocephalus"
"JUCO2","Juncus confusus"
"JUCO3","Juncus cooperi"
"JUCO4","Juncus coriaceus"
"JUCO5","Juncus covillei"
"JUCOC","Juncus covillei var. covillei"
"JUCOO","Juncus covillei var. obtusatus"
"JUDE","Juncus debilis"
"JUDI","Juncus dichotomus"
"JUDI2","Juncus diffusissimus"
"JUDI3","Juncus digitatus"
"JUDR","Juncus drummondii"
"JUDRD","Juncus drummondii var. drummondii"
"JUDRS","Juncus drummondii var. subtriflorus"
"JUDU","Juncus dubius"
"JUDU2","Juncus dudleyi"
"JUDU3","Juncus duranii"
"JUEF","Juncus effusus"
"JUEFB","Juncus effusus var. brunneus"
"JUEFC2","Juncus effusus var. conglomeratus"
"JUEFD","Juncus effusus var. decipiens"
"JUEFE2","Juncus effusus var. effusus"
"JUEFE","Juncus effusus var. exiguus"
"JUEFG","Juncus effusus var. gracilis"
"JUEFP","Juncus effusus var. pacificus"
"JUEFP2","Juncus effusus var. pylaei"
"JUEFS","Juncus effusus var. solutus"
"JUEL","Juncus elliottii"
